66.249.67.142;[25/Sep/2014:05:35:38 -0400];"GET /LOCAL/HyperSpec/Body/fun_removecm__elete-if-not.html HTTP/1.1";14516
66.249.67.142;[25/Sep/2014:05:35:41 -0400];"GET /LOCAL/HyperSpec/Body/fun_load-logi_translations.html HTTP/1.1";5260
66.249.67.142;[25/Sep/2014:05:35:45 -0400];"GET /LOCAL/HyperSpec/Body/fun_pathname-_name-version.html HTTP/1.1";9725
66.249.67.142;[25/Sep/2014:05:35:47 -0400];"GET /LOCAL/HyperSpec/Body/fun_chareqcm__ar-not-lessp.html HTTP/1.1";16383
66.249.67.142;[25/Sep/2014:05:35:51 -0400];"GET /LOCAL/HyperSpec/Body/acc_logical-p_translations.html HTTP/1.1";12971
66.249.67.142;[25/Sep/2014:05:35:51 -0400];"GET /LOCAL/HyperSpec/Body/locmac_call-m__make-method.html HTTP/1.1";9710
66.249.67.142;[25/Sep/2014:05:35:54 -0400];"GET /LOCAL/HyperSpec/Body/fun_pprint-fi_rint-tabular.html HTTP/1.1";8985
66.249.67.142;[25/Sep/2014:05:35:55 -0400];"GET /LOCAL/HyperSpec/Body/fun_membercm__ember-if-not.html HTTP/1.1";7352
66.249.67.142;[25/Sep/2014:05:35:56 -0400];"GET /LOCAL/HyperSpec/Body/fun_mapccm_ma_istcm_mapcon.html HTTP/1.1";9898
66.249.67.142;[25/Sep/2014:05:35:56 -0400];"GET /LOCAL/HyperSpec/Body/syscla_concatenated-stream.html HTTP/1.1";5471
66.249.67.142;[25/Sep/2014:05:35:59 -0400];"GET /LOCAL/HyperSpec/Body/fun_set.html HTTP/1.1";4873
66.249.67.142;[25/Sep/2014:05:35:59 -0400];"GET /LOCAL/HyperSpec/Body/sec_a-1-2.html HTTP/1.1";2511
66.249.67.142;[25/Sep/2014:05:36:00 -0400];"GET /LOCAL/HyperSpec/Body/sec_2-4-8.html HTTP/1.1";9494
66.249.67.142;[25/Sep/2014:05:36:01 -0400];"GET /LOCAL/HyperSpec/Body/fun_sleep.html HTTP/1.1";3688
66.249.67.142;[25/Sep/2014:05:36:02 -0400];"GET /LOCAL/HyperSpec/Body/acc_subseq.html HTTP/1.1";6827
66.249.67.142;[25/Sep/2014:05:36:04 -0400];"GET /LOCAL/HyperSpec/Body/spefor_setq.html HTTP/1.1";5238
66.249.67.142;[25/Sep/2014:05:36:07 -0400];"GET /LOCAL/HyperSpec/Body/sec_22-3-5-4.html HTTP/1.1";5487
66.249.67.142;[25/Sep/2014:05:36:08 -0400];"GET /LOCAL/HyperSpec/Body/sec_2-4-8-15.html HTTP/1.1";2942
66.249.67.142;[25/Sep/2014:05:36:10 -0400];"GET /LOCAL/HyperSpec/Body/syscla_symbol.html HTTP/1.1";17204
66.249.67.142;[25/Sep/2014:05:36:11 -0400];"GET /LOCAL/HyperSpec/Body/typ_signed-byte.html HTTP/1.1";4404
66.249.67.142;[25/Sep/2014:05:36:11 -0400];"GET /LOCAL/HyperSpec/Body/res_store-value.html HTTP/1.1";4374
66.249.67.142;[25/Sep/2014:05:36:12 -0400];"GET /LOCAL/HyperSpec/Body/acc_symbol-plist.html HTTP/1.1";4269
66.249.67.142;[25/Sep/2014:05:36:14 -0400];"GET /LOCAL/HyperSpec/Body/typ_simple-string.html HTTP/1.1";4944
66.249.67.142;[25/Sep/2014:05:36:17 -0400];"GET /LOCAL/HyperSpec/Body/contyp_style-warning.html HTTP/1.1";4509
66.249.67.142;[25/Sep/2014:05:36:18 -0400];"GET /LOCAL/HyperSpec/Body/cla_structure-object.html HTTP/1.1";3983
66.249.67.142;[25/Sep/2014:05:36:21 -0400];"GET /LOCAL/HyperSpec/Body/fun_sortcm_stable-sort.html HTTP/1.1";11426
66.249.67.142;[25/Sep/2014:05:36:25 -0400];"GET /LOCAL/HyperSpec/Body/fun_set-dispa_ro-character.html HTTP/1.1";7171
66.249.67.142;[25/Sep/2014:05:36:43 -0400];"GET /LOCAL/HyperSpec/Body/any_pl.html HTTP/1.1";1351
66.249.67.142;[25/Sep/2014:05:36:44 -0400];"GET /LOCAL/HyperSpec/Body/sec_7-5.html HTTP/1.1";2404
66.249.67.142;[25/Sep/2014:05:36:45 -0400];"GET /LOCAL/HyperSpec/Body/sec_3-6.html HTTP/1.1";4643
66.249.67.142;[25/Sep/2014:05:36:48 -0400];"GET /LOCAL/HyperSpec/Body/sec_2-2.html HTTP/1.1";17815
66.249.67.142;[25/Sep/2014:05:36:49 -0400];"GET /LOCAL/HyperSpec/Body/sec_7-4.html HTTP/1.1";3160
66.249.67.142;[25/Sep/2014:05:36:50 -0400];"GET /LOCAL/HyperSpec/Body/sec_1-3.html HTTP/1.1";9728
66.249.67.142;[25/Sep/2014:05:36:53 -0400];"GET /LOCAL/HyperSpec/Body/sec_2-3.html HTTP/1.1";2667
66.249.67.142;[25/Sep/2014:05:36:56 -0400];"GET /LOCAL/HyperSpec/Issues/iss284.html HTTP/1.1";4430
66.249.67.142;[25/Sep/2014:05:36:57 -0400];"GET /LOCAL/HyperSpec/Issues/iss174.html HTTP/1.1";3686
66.249.67.142;[25/Sep/2014:05:36:58 -0400];"GET /LOCAL/HyperSpec/Body/sec_17-1.html HTTP/1.1";8254
66.249.67.142;[25/Sep/2014:05:36:59 -0400];"GET /LOCAL/HyperSpec/Issues/iss041.html HTTP/1.1";2472
66.249.67.142;[25/Sep/2014:05:37:03 -0400];"GET /LOCAL/HyperSpec/Issues/iss335.html HTTP/1.1";2724
66.249.67.142;[25/Sep/2014:05:37:04 -0400];"GET /LOCAL/HyperSpec/Issues/iss005.html HTTP/1.1";2670
66.249.67.142;[25/Sep/2014:05:37:05 -0400];"GET /LOCAL/HyperSpec/Body/sec_18-1.html HTTP/1.1";2336
66.249.67.142;[25/Sep/2014:05:37:09 -0400];"GET /LOCAL/HyperSpec/Issues/iss190.html HTTP/1.1";2660
66.249.67.142;[25/Sep/2014:05:37:12 -0400];"GET /LOCAL/HyperSpec/Issues/iss192.html HTTP/1.1";2668
66.249.67.142;[25/Sep/2014:05:37:15 -0400];"GET /LOCAL/HyperSpec/Issues/iss047.html HTTP/1.1";2543
66.249.67.142;[25/Sep/2014:05:37:16 -0400];"GET /LOCAL/HyperSpec/Issues/iss245.html HTTP/1.1";2534
66.249.67.142;[25/Sep/2014:05:37:19 -0400];"GET /LOCAL/HyperSpec/Issues/iss283.html HTTP/1.1";2731
66.249.67.142;[25/Sep/2014:05:37:19 -0400];"GET /LOCAL/HyperSpec/Issues/iss267.html HTTP/1.1";3595
66.249.67.142;[25/Sep/2014:05:37:20 -0400];"GET /LOCAL/HyperSpec/Body/sec_11-1.html HTTP/1.1";2332
66.249.67.142;[25/Sep/2014:05:37:22 -0400];"GET /LOCAL/HyperSpec/Issues/iss003.html HTTP/1.1";2463
66.249.67.142;[25/Sep/2014:05:37:25 -0400];"GET /LOCAL/HyperSpec/Body/sec_24-1.html HTTP/1.1";2313
66.249.67.142;[25/Sep/2014:05:37:26 -0400];"GET /LOCAL/HyperSpec/Issues/iss170.html HTTP/1.1";4072
66.249.67.142;[25/Sep/2014:05:37:28 -0400];"GET /LOCAL/HyperSpec/Issues/iss030.html HTTP/1.1";2600
66.249.67.142;[25/Sep/2014:05:37:30 -0400];"GET /LOCAL/HyperSpec/Issues/iss143.html HTTP/1.1";2535
66.249.67.142;[25/Sep/2014:05:37:37 -0400];"GET /LOCAL/HyperSpec/Body/sec_1-4-3.html HTTP/1.1";3470
66.249.67.142;[25/Sep/2014:05:37:39 -0400];"GET /LOCAL/HyperSpec/Body/sec_7-6-1.html HTTP/1.1";11410
66.249.67.142;[25/Sep/2014:05:37:43 -0400];"GET /LOCAL/HyperSpec/Body/sec_25-1-4.html HTTP/1.1";5507
66.249.67.142;[25/Sep/2014:05:37:43 -0400];"GET /LOCAL/HyperSpec/Body/sec_19-1-2.html HTTP/1.1";10438
66.249.67.142;[25/Sep/2014:05:37:44 -0400];"GET /LOCAL/HyperSpec/Body/sec_13-1-3.html HTTP/1.1";5300
66.249.67.142;[25/Sep/2014:05:37:45 -0400];"GET /LOCAL/HyperSpec/Body/sec_24-1-2.html HTTP/1.1";3377
66.249.67.142;[25/Sep/2014:05:37:45 -0400];"GET /LOCAL/HyperSpec/Body/sec_17-2-1.html HTTP/1.1";8679
66.249.67.142;[25/Sep/2014:05:37:48 -0400];"GET /LOCAL/HyperSpec/Body/sec_2-3-1-1.html HTTP/1.1";6784
66.249.67.142;[25/Sep/2014:05:37:49 -0400];"GET /LOCAL/HyperSpec/Body/sec_1-4-1-3.html HTTP/1.1";8538
66.249.67.142;[25/Sep/2014:05:37:50 -0400];"GET /LOCAL/HyperSpec/Body/sec_22-3-10.html HTTP/1.1";2622
66.249.67.142;[25/Sep/2014:05:37:54 -0400];"GET /LOCAL/HyperSpec/Body/sec_22-2-1-4.html HTTP/1.1";5830
66.249.67.142;[25/Sep/2014:05:37:56 -0400];"GET /LOCAL/HyperSpec/Body/sec_25-1-4-3.html HTTP/1.1";3323
66.249.67.142;[25/Sep/2014:05:37:57 -0400];"GET /LOCAL/HyperSpec/Body/sec_22-2-1-3.html HTTP/1.1";3586
66.249.67.142;[25/Sep/2014:05:37:58 -0400];"GET /LOCAL/HyperSpec/Body/sec_22-1-3-8.html HTTP/1.1";6838
66.249.67.142;[25/Sep/2014:05:38:00 -0400];"GET /LOCAL/HyperSpec/Body/sec_19-2-2-3.html HTTP/1.1";3529
66.249.67.142;[25/Sep/2014:05:38:00 -0400];"GET /LOCAL/HyperSpec/Body/sec_2-4-8-4-1.html HTTP/1.1";2604
66.249.67.142;[25/Sep/2014:05:38:02 -0400];"GET /LOCAL/HyperSpec/Body/sec_3-2-3-1-2.html HTTP/1.1";3782
66.249.67.142;[25/Sep/2014:05:38:05 -0400];"GET /LOCAL/HyperSpec/Body/sec_21-1-1-1-3.html HTTP/1.1";4106
66.249.67.142;[25/Sep/2014:05:38:08 -0400];"GET /LOCAL/HyperSpec/Body/sec_the_envir_t_dictionary.html HTTP/1.1";5498
66.249.67.142;[25/Sep/2014:05:38:09 -0400];"GET /LOCAL/HyperSpec/Body/sec_the_packa_s_dictionary.html HTTP/1.1";5007
66.249.67.142;[25/Sep/2014:05:38:11 -0400];"GET /LOCAL/HyperSpec/Body/sec_the_condi_s_dictionary.html HTTP/1.1";6821
66.249.67.142;[25/Sep/2014:05:38:13 -0400];"GET /LOCAL/HyperSpec/Body/sec_3-5.html HTTP/1.1";2539
66.249.67.142;[25/Sep/2014:05:38:14 -0400];"GET /LOCAL/HyperSpec/Body/sec_3-4.html HTTP/1.1";9563
66.249.67.142;[25/Sep/2014:05:38:15 -0400];"GET /LOCAL/HyperSpec/Issues/iss255.html HTTP/1.1";2842
66.249.67.142;[25/Sep/2014:05:38:17 -0400];"GET /LOCAL/HyperSpec/Issues/iss060.html HTTP/1.1";2695
66.249.67.142;[25/Sep/2014:05:38:17 -0400];"GET /LOCAL/HyperSpec/Body/sec_19-3.html HTTP/1.1";2363
66.249.67.142;[25/Sep/2014:05:38:21 -0400];"GET /LOCAL/HyperSpec/Issues/iss101.html HTTP/1.1";3172
66.249.67.142;[25/Sep/2014:05:38:23 -0400];"GET /LOCAL/HyperSpec/Issues/iss293.html HTTP/1.1";3543
66.249.67.142;[25/Sep/2014:05:38:25 -0400];"GET /LOCAL/HyperSpec/Body/sec_20-1.html HTTP/1.1";4629
66.249.67.142;[25/Sep/2014:05:38:31 -0400];"GET /LOCAL/HyperSpec/Issues/iss097.html HTTP/1.1";4896
66.249.67.142;[25/Sep/2014:05:38:34 -0400];"GET /LOCAL/HyperSpec/Issues/iss161.html HTTP/1.1";2760
66.249.67.142;[25/Sep/2014:05:38:35 -0400];"GET /LOCAL/HyperSpec/Issues/iss165.html HTTP/1.1";2472
66.249.67.142;[25/Sep/2014:05:38:35 -0400];"GET /LOCAL/HyperSpec/Issues/iss067.html HTTP/1.1";2681
66.249.67.142;[25/Sep/2014:05:38:39 -0400];"GET /LOCAL/HyperSpec/Issues/iss281.html HTTP/1.1";2477
66.249.67.142;[25/Sep/2014:05:38:42 -0400];"GET /LOCAL/HyperSpec/Issues/iss343.html HTTP/1.1";2898
66.249.67.142;[25/Sep/2014:05:38:44 -0400];"GET /LOCAL/HyperSpec/Issues/iss078.html HTTP/1.1";2448
66.249.67.142;[25/Sep/2014:05:38:45 -0400];"GET /LOCAL/HyperSpec/Issues/iss228.html HTTP/1.1";2645
66.249.67.142;[25/Sep/2014:05:38:46 -0400];"GET /LOCAL/HyperSpec/Issues/iss108.html HTTP/1.1";2438
66.249.67.142;[25/Sep/2014:05:38:51 -0400];"GET /LOCAL/HyperSpec/Body/sec_3-4-7.html HTTP/1.1";3622
66.249.67.142;[25/Sep/2014:05:38:51 -0400];"GET /LOCAL/HyperSpec/Body/sec_2-1-4.html HTTP/1.1";12742
66.249.67.142;[25/Sep/2014:05:38:52 -0400];"GET /LOCAL/HyperSpec/Body/sec_9-1-3.html HTTP/1.1";4593
66.249.67.142;[25/Sep/2014:05:38:52 -0400];"GET /LOCAL/HyperSpec/Body/sec_a-1-6.html HTTP/1.1";2360
66.249.67.142;[25/Sep/2014:05:38:54 -0400];"GET /LOCAL/HyperSpec/Body/sec_22-3-1.html HTTP/1.1";2622
66.249.67.142;[25/Sep/2014:05:38:56 -0400];"GET /LOCAL/HyperSpec/Body/sec_22-3-6.html HTTP/1.1";2482
66.249.67.142;[25/Sep/2014:05:38:58 -0400];"GET /LOCAL/HyperSpec/Body/sec_22-1-3.html HTTP/1.1";3525
66.249.67.142;[25/Sep/2014:05:39:01 -0400];"GET /LOCAL/HyperSpec/Body/sec_22-3-7.html HTTP/1.1";2811
66.249.67.142;[25/Sep/2014:05:39:03 -0400];"GET /LOCAL/HyperSpec/Body/sec_22-3-2.html HTTP/1.1";2597
66.249.67.142;[25/Sep/2014:05:39:09 -0400];"GET /LOCAL/HyperSpec/Body/sec_5-1-1-2.html HTTP/1.1";6316
66.249.67.142;[25/Sep/2014:05:39:13 -0400];"GET /LOCAL/HyperSpec/Body/sec_9-1-4-1.html HTTP/1.1";4634
66.249.67.142;[25/Sep/2014:05:39:14 -0400];"GET /LOCAL/HyperSpec/Body/sec_12-1-1-2.html HTTP/1.1";2659
66.249.67.142;[25/Sep/2014:05:39:14 -0400];"GET /LOCAL/HyperSpec/Body/sec_13-1-4-6.html HTTP/1.1";3410
66.249.67.142;[25/Sep/2014:05:39:15 -0400];"GET /LOCAL/HyperSpec/Body/sec_22-2-1-1.html HTTP/1.1";5456
66.249.67.142;[25/Sep/2014:05:39:16 -0400];"GET /LOCAL/HyperSpec/Body/sec_13-1-2-2.html HTTP/1.1";4221
66.249.67.142;[25/Sep/2014:05:39:17 -0400];"GET /LOCAL/HyperSpec/Body/sec_19-2-2-2.html HTTP/1.1";2871
66.249.67.142;[25/Sep/2014:05:39:18 -0400];"GET /LOCAL/HyperSpec/Body/sec_13-1-2-1.html HTTP/1.1";4361
66.249.67.142;[25/Sep/2014:05:39:20 -0400];"GET /LOCAL/HyperSpec/Body/sec_22-1-3-1.html HTTP/1.1";2634
66.249.67.142;[25/Sep/2014:05:39:20 -0400];"GET /LOCAL/HyperSpec/Body/sec_22-1-3-11.html HTTP/1.1";3557
66.249.67.142;[25/Sep/2014:05:39:21 -0400];"GET /LOCAL/HyperSpec/Body/sec_9-1-4-2-2.html HTTP/1.1";4621
66.249.67.142;[25/Sep/2014:05:39:22 -0400];"GET /LOCAL/HyperSpec/Body/sec_22-1-3-1-5.html HTTP/1.1";2508
66.249.67.142;[25/Sep/2014:05:39:24 -0400];"GET /LOCAL/HyperSpec/Body/sec_22-1-3-3-2.html HTTP/1.1";7028
66.249.67.142;[25/Sep/2014:05:39:25 -0400];"GET /LOCAL/HyperSpec/Body/sec_3-1-2-1-2-1.html HTTP/1.1";7306
66.249.67.142;[25/Sep/2014:05:39:28 -0400];"GET /LOCAL/HyperSpec/Body/sec_11-1-2-1-2-1.html HTTP/1.1";7047
66.249.67.142;[25/Sep/2014:05:39:28 -0400];"GET /LOCAL/HyperSpec/Body/any_muffle-warning.html HTTP/1.1";1405
66.249.67.142;[25/Sep/2014:05:39:30 -0400];"GET /LOCAL/HyperSpec/Body/sec_the_filen_s_dictionary.html HTTP/1.1";4051
66.249.67.142;[25/Sep/2014:05:39:31 -0400];"GET /LOCAL/HyperSpec/Body/any_st.html HTTP/1.1";1351
66.249.67.142;[25/Sep/2014:05:39:32 -0400];"GET /LOCAL/HyperSpec/Body/sec_3-7.html HTTP/1.1";2626
66.249.67.142;[25/Sep/2014:05:39:32 -0400];"GET /LOCAL/HyperSpec/Issues/iss324.html HTTP/1.1";2497
66.249.67.142;[25/Sep/2014:05:39:39 -0400];"GET /LOCAL/HyperSpec/Issues/iss339.html HTTP/1.1";2790
66.249.67.142;[25/Sep/2014:05:39:40 -0400];"GET /LOCAL/HyperSpec/Issues/iss031.html HTTP/1.1";2543
66.249.67.142;[25/Sep/2014:05:39:40 -0400];"GET /LOCAL/HyperSpec/Body/sec_a-1-1.html HTTP/1.1";3655
66.249.67.142;[25/Sep/2014:05:39:41 -0400];"GET /LOCAL/HyperSpec/Body/sec_3-2-3.html HTTP/1.1";5194
66.249.67.142;[25/Sep/2014:05:39:43 -0400];"GET /LOCAL/HyperSpec/Body/sec_22-1-3-12.html HTTP/1.1";4286
66.249.67.142;[25/Sep/2014:05:39:44 -0400];"GET /LOCAL/HyperSpec/Body/sec_the_printer_dictionary.html HTTP/1.1";5459
66.249.67.142;[25/Sep/2014:05:39:45 -0400];"GET /LOCAL/HyperSpec/Issues/iss200.html HTTP/1.1";2439
66.249.67.142;[25/Sep/2014:05:39:47 -0400];"GET /LOCAL/HyperSpec/Issues/iss123.html HTTP/1.1";2570
66.249.67.142;[25/Sep/2014:05:39:48 -0400];"GET /LOCAL/HyperSpec/Issues/iss150.html HTTP/1.1";2538
66.249.67.142;[25/Sep/2014:05:39:53 -0400];"GET /LOCAL/HyperSpec/Issues/iss232.html HTTP/1.1";2531
66.249.67.142;[25/Sep/2014:05:39:56 -0400];"GET /LOCAL/HyperSpec/Issues/iss292.html HTTP/1.1";2522
66.249.67.142;[25/Sep/2014:05:39:58 -0400];"GET /LOCAL/HyperSpec/Issues/iss301.html HTTP/1.1";2455
66.249.67.142;[25/Sep/2014:05:39:59 -0400];"GET /LOCAL/HyperSpec/Issues/iss045.html HTTP/1.1";2462
66.249.67.142;[25/Sep/2014:05:40:01 -0400];"GET /LOCAL/HyperSpec/Issues/iss310.html HTTP/1.1";2480
66.249.67.142;[25/Sep/2014:05:40:03 -0400];"GET /LOCAL/HyperSpec/Issues/iss111.html HTTP/1.1";2517
66.249.67.142;[25/Sep/2014:05:40:06 -0400];"GET /LOCAL/HyperSpec/Issues/iss103.html HTTP/1.1";2534
66.249.67.142;[25/Sep/2014:05:40:11 -0400];"GET /LOCAL/HyperSpec/Issues/iss344.html HTTP/1.1";2461
66.249.67.142;[25/Sep/2014:05:40:14 -0400];"GET /LOCAL/HyperSpec/Issues/iss061.html HTTP/1.1";2448
66.249.67.142;[25/Sep/2014:05:40:15 -0400];"GET /LOCAL/HyperSpec/Issues/iss026.html HTTP/1.1";2439
66.249.67.142;[25/Sep/2014:05:40:19 -0400];"GET /LOCAL/HyperSpec/Issues/iss001.html HTTP/1.1";2510
66.249.67.142;[25/Sep/2014:05:40:20 -0400];"GET /LOCAL/HyperSpec/Issues/iss216.html HTTP/1.1";2487
66.249.67.142;[25/Sep/2014:05:40:22 -0400];"GET /LOCAL/HyperSpec/Issues/iss133.html HTTP/1.1";2532
66.249.67.142;[25/Sep/2014:05:40:23 -0400];"GET /LOCAL/HyperSpec/Issues/iss146.html HTTP/1.1";2483
66.249.67.142;[25/Sep/2014:05:40:27 -0400];"GET /LOCAL/HyperSpec/Issues/iss130.html HTTP/1.1";2481
66.249.67.142;[25/Sep/2014:05:40:29 -0400];"GET /LOCAL/HyperSpec/Issues/iss153.html HTTP/1.1";2431
66.249.67.142;[25/Sep/2014:05:40:32 -0400];"GET /LOCAL/HyperSpec/Issues/iss236.html HTTP/1.1";2709
66.249.67.142;[25/Sep/2014:05:40:34 -0400];"GET /LOCAL/HyperSpec/Issues/iss202.html HTTP/1.1";2447
66.249.67.142;[25/Sep/2014:05:40:35 -0400];"GET /LOCAL/HyperSpec/Issues/iss355.html HTTP/1.1";2782
66.249.67.142;[25/Sep/2014:05:40:39 -0400];"GET /LOCAL/HyperSpec/Issues/iss196.html HTTP/1.1";2500
66.249.67.142;[25/Sep/2014:05:40:39 -0400];"GET /LOCAL/HyperSpec/Issues/iss092.html HTTP/1.1";2569
66.249.67.142;[25/Sep/2014:05:40:44 -0400];"GET /LOCAL/HyperSpec/Issues/iss337.html HTTP/1.1";2484
66.249.67.142;[25/Sep/2014:05:40:44 -0400];"GET /LOCAL/HyperSpec/Issues/iss348.html HTTP/1.1";2480
66.249.67.142;[25/Sep/2014:05:40:46 -0400];"GET /LOCAL/HyperSpec/Issues/iss125.html HTTP/1.1";2504
66.249.67.142;[25/Sep/2014:05:40:46 -0400];"GET /LOCAL/HyperSpec/Issues/iss272.html HTTP/1.1";2634
66.249.67.142;[25/Sep/2014:05:40:49 -0400];"GET /LOCAL/HyperSpec/Issues/iss353.html HTTP/1.1";2498
66.249.67.142;[25/Sep/2014:05:40:49 -0400];"GET /LOCAL/HyperSpec/Issues/iss043.html HTTP/1.1";2455
66.249.67.142;[25/Sep/2014:05:40:50 -0400];"GET /LOCAL/HyperSpec/Issues/iss119.html HTTP/1.1";2526
66.249.67.142;[25/Sep/2014:05:40:52 -0400];"GET /LOCAL/HyperSpec/Issues/iss204.html HTTP/1.1";2456
66.249.67.142;[25/Sep/2014:05:40:53 -0400];"GET /LOCAL/HyperSpec/Issues/iss226.html HTTP/1.1";2450
66.249.67.142;[25/Sep/2014:05:40:54 -0400];"GET /LOCAL/HyperSpec/Issues/iss166.html HTTP/1.1";2508
66.249.67.142;[25/Sep/2014:05:40:55 -0400];"GET /LOCAL/HyperSpec/Issues/iss055.html HTTP/1.1";2425
66.249.67.142;[25/Sep/2014:05:40:56 -0400];"GET /LOCAL/HyperSpec/Issues/iss002.html HTTP/1.1";2509
66.249.67.142;[25/Sep/2014:05:40:57 -0400];"GET /LOCAL/HyperSpec/Issues/iss217.html HTTP/1.1";2513
66.249.67.142;[25/Sep/2014:05:40:58 -0400];"GET /LOCAL/HyperSpec/Issues/iss251.html HTTP/1.1";2543
66.249.67.142;[25/Sep/2014:05:41:00 -0400];"GET /LOCAL/HyperSpec/Issues/iss298.html HTTP/1.1";2550
66.249.67.142;[25/Sep/2014:05:41:00 -0400];"GET /LOCAL/HyperSpec/Issues/iss139.html HTTP/1.1";2450
66.249.67.142;[25/Sep/2014:05:41:01 -0400];"GET /LOCAL/HyperSpec/Issues/iss056.html HTTP/1.1";2455
66.249.67.142;[25/Sep/2014:05:41:01 -0400];"GET /LOCAL/HyperSpec/Issues/iss208.html HTTP/1.1";2570
66.249.67.142;[25/Sep/2014:05:41:02 -0400];"GET /LOCAL/HyperSpec/Issues/iss326.html HTTP/1.1";2444
66.249.67.142;[25/Sep/2014:05:41:04 -0400];"GET /LOCAL/HyperSpec/Issues/iss037.html HTTP/1.1";2481
66.249.67.142;[25/Sep/2014:05:41:06 -0400];"GET /LOCAL/HyperSpec/Issues/iss107.html HTTP/1.1";2532
66.249.67.142;[25/Sep/2014:05:41:07 -0400];"GET /LOCAL/HyperSpec/Issues/iss224.html HTTP/1.1";2617
66.249.67.142;[25/Sep/2014:05:41:08 -0400];"GET /LOCAL/HyperSpec/Issues/iss156.html HTTP/1.1";2443
66.249.67.142;[25/Sep/2014:05:41:09 -0400];"GET /LOCAL/HyperSpec/Issues/iss099.html HTTP/1.1";2449
66.249.67.142;[25/Sep/2014:05:41:11 -0400];"GET /LOCAL/HyperSpec/Issues/iss212.html HTTP/1.1";2544
66.249.67.142;[25/Sep/2014:05:41:14 -0400];"GET /LOCAL/HyperSpec/Issues/iss126.html HTTP/1.1";2492
66.249.67.142;[25/Sep/2014:05:41:15 -0400];"GET /LOCAL/HyperSpec/Issues/iss203.html HTTP/1.1";2514
66.249.67.142;[25/Sep/2014:05:41:16 -0400];"GET /LOCAL/HyperSpec/Issues/iss124.html HTTP/1.1";2486
66.249.67.142;[25/Sep/2014:05:41:19 -0400];"GET /LOCAL/HyperSpec/Issues/iss038.html HTTP/1.1";2456
66.249.67.142;[25/Sep/2014:05:41:19 -0400];"GET /LOCAL/HyperSpec/Issues/iss227.html HTTP/1.1";2455
66.249.67.142;[25/Sep/2014:05:41:22 -0400];"GET /LOCAL/HyperSpec/Body/any_not.html HTTP/1.1";1352
66.249.67.142;[25/Sep/2014:05:41:24 -0400];"GET /LOCAL/HyperSpec/Body/sec_1-8-4.html HTTP/1.1";2920
66.249.67.142;[25/Sep/2014:05:41:43 -0400];"GET /LOCAL/HyperSpec/Body/sec_5-1-2-6.html HTTP/1.1";3137
66.249.67.142;[25/Sep/2014:05:41:45 -0400];"GET /LOCAL/HyperSpec/Body/sec_2-1-1.html HTTP/1.1";4297
66.249.67.142;[25/Sep/2014:05:42:08 -0400];"GET /LOCAL/HyperSpec/Body/sec_2-3-5.html HTTP/1.1";9154
66.249.67.142;[25/Sep/2014:05:42:34 -0400];"GET /LOCAL/HyperSpec/Body/sec_7-1-5.html HTTP/1.1";8302
66.249.67.142;[25/Sep/2014:05:42:41 -0400];"GET /LOCAL/HyperSpec/Body/sec_7-6-5.html HTTP/1.1";4006
66.249.67.142;[25/Sep/2014:05:42:54 -0400];"GET /LOCAL/HyperSpec/Body/sec_9-1-5.html HTTP/1.1";3101
66.249.67.142;[25/Sep/2014:05:43:01 -0400];"GET /LOCAL/HyperSpec/Body/sec_2-1-2.html HTTP/1.1";3237
66.249.67.142;[25/Sep/2014:05:43:58 -0400];"GET /LOCAL/HyperSpec/Body/sec_18-1-2.html HTTP/1.1";4805
66.249.67.142;[25/Sep/2014:05:44:05 -0400];"GET /LOCAL/HyperSpec/Body/sec_18-1-1.html HTTP/1.1";6381
66.249.67.142;[25/Sep/2014:05:44:34 -0400];"GET /LOCAL/HyperSpec/Body/sec_1-5-1-1.html HTTP/1.1";2713
66.249.67.142;[25/Sep/2014:05:44:48 -0400];"GET /LOCAL/HyperSpec/Body/sec_5-1-2-7.html HTTP/1.1";3290
66.249.67.142;[25/Sep/2014:05:45:17 -0400];"GET /LOCAL/HyperSpec/Body/sec_3-1-1-3.html HTTP/1.1";5199
66.249.67.142;[25/Sep/2014:05:45:20 -0400];"GET /~null/personal/images/timmuskie.jpg HTTP/1.1";51523
180.76.5.146;[25/Sep/2014:05:47:19 -0400];"GET /misc/facilities.html HTTP/1.1";2091
66.249.67.142;[25/Sep/2014:05:48:44 -0400];"GET /LOCAL/HyperSpec/Body/sec_1-5-1-4.html HTTP/1.1";2517
66.249.67.142;[25/Sep/2014:06:54:31 -0400];"GET /~jpb5082/calcproof.pdf HTTP/1.1";308
66.249.67.142;[25/Sep/2014:07:10:26 -0400];"GET /iug-proposal/csfaq.html HTTP/1.1";305
61.17.58.115;[25/Sep/2014:07:18:11 -0400];"GET /cmpsc487/IEEEStds_List.htm HTTP/1.1";57550
61.17.58.115;[25/Sep/2014:07:18:12 -0400];"GET /favicon.ico HTTP/1.1";1150
115.248.50.33;[25/Sep/2014:08:09:18 -0400];"GET /txn131/clique.html HTTP/1.1";17943
66.249.67.142;[25/Sep/2014:08:26:13 -0400];"GET /iug-proposal/index.html HTTP/1.1";652
220.181.108.94;[25/Sep/2014:09:02:36 -0400];"GET / HTTP/1.1";13520
205.160.168.6;[25/Sep/2014:09:03:04 -0400];"GET /~jjb24/ HTTP/1.1";10863
