180.76.5.168;[21/Sep/2014:06:51:22 -0400];"GET /~rawalker/ HTTP/1.1";42820
209.33.33.141;[23/Sep/2014:10:44:23 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
209.33.33.141;[23/Sep/2014:10:44:23 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
209.33.33.141;[23/Sep/2014:10:44:23 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
209.33.33.141;[23/Sep/2014:10:44:23 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
209.33.33.141;[23/Sep/2014:10:44:23 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
209.33.33.141;[23/Sep/2014:10:44:24 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
209.33.33.141;[23/Sep/2014:10:44:24 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
209.33.33.141;[23/Sep/2014:10:44:24 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
209.33.33.141;[23/Sep/2014:10:44:24 -0400];"GET /favicon.ico HTTP/1.1";1150
193.201.224.140;[23/Sep/2014:10:47:24 -0400];"GET /comp413/se7_ch12_v07.pdf HTTP/1.1";1932725
117.230.24.101;[23/Sep/2014:11:40:02 -0400];"GET /~ding/publications/CAINE_188.pdf HTTP/1.1";41529
117.230.24.101;[23/Sep/2014:11:40:25 -0400];"GET /~ding/publications/CAINE_188.pdf HTTP/1.1";41529
184.170.64.254;[23/Sep/2014:12:39:55 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
184.170.64.254;[23/Sep/2014:12:39:55 -0400];"GET /cs/cs-style.css HTTP/1.1";795
184.170.64.254;[23/Sep/2014:12:39:55 -0400];"GET /favicon.ico HTTP/1.1";1150
75.97.128.87;[23/Sep/2014:13:32:31 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
75.97.128.87;[23/Sep/2014:13:32:31 -0400];"GET /cs/cs-style.css HTTP/1.1";795
75.97.128.87;[23/Sep/2014:13:32:32 -0400];"GET /favicon.ico HTTP/1.1";1150
41.220.68.241;[23/Sep/2014:14:07:09 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
41.220.68.241;[23/Sep/2014:14:07:12 -0400];"GET /cs/cs-style.css HTTP/1.1";795
41.220.68.241;[23/Sep/2014:14:07:12 -0400];"GET /favicon.ico HTTP/1.1";1150
111.92.147.207;[23/Sep/2014:14:45:06 -0400];"GET /~null/ecoa4e1.jpg HTTP/1.0";39437
178.165.47.94;[23/Sep/2014:15:20:06 -0400];"GET /courses/comp419.taw.s97/sql2.html HTTP/1.1";17590
178.165.47.94;[23/Sep/2014:15:20:06 -0400];"GET /courses/comp419.taw.s97/sql2/img1.gif HTTP/1.1";239
178.165.47.94;[23/Sep/2014:15:20:06 -0400];"GET /courses/comp419.taw.s97/sql2/img2.gif HTTP/1.1";194
178.165.47.94;[23/Sep/2014:15:20:06 -0400];"GET /courses/comp419.taw.s97/sql2/img3.gif HTTP/1.1";199
178.165.47.94;[23/Sep/2014:15:20:06 -0400];"GET /courses/comp419.taw.s97/sql2/img6.gif HTTP/1.1";329
178.165.47.94;[23/Sep/2014:15:20:06 -0400];"GET /courses/comp419.taw.s97/sql2/img4.gif HTTP/1.1";67
178.165.47.94;[23/Sep/2014:15:20:06 -0400];"GET /courses/comp419.taw.s97/sql2/img5.gif HTTP/1.1";83
178.165.47.94;[23/Sep/2014:15:20:06 -0400];"GET /courses/comp419.taw.s97/sql2/img8.gif HTTP/1.1";206
178.165.47.94;[23/Sep/2014:15:20:06 -0400];"GET /courses/comp419.taw.s97/sql2/img7.gif HTTP/1.1";85
178.165.47.94;[23/Sep/2014:15:20:07 -0400];"GET /courses/comp419.taw.s97/sql2/img9.gif HTTP/1.1";243
178.165.47.94;[23/Sep/2014:15:20:08 -0400];"GET /favicon.ico HTTP/1.1";1150
178.165.47.94;[23/Sep/2014:15:20:08 -0400];"GET /favicon.ico HTTP/1.1";1150
178.165.47.94;[23/Sep/2014:15:20:08 -0400];"GET /favicon.ico HTTP/1.1";1150
174.55.224.47;[23/Sep/2014:16:04:27 -0400];"GET /robotics/ HTTP/1.1";8876
174.55.224.47;[23/Sep/2014:16:04:27 -0400];"GET /robotics/default.css HTTP/1.1";4826
174.55.224.47;[23/Sep/2014:16:04:27 -0400];"GET /robotics/images/pic2.jpg HTTP/1.1";607653
174.55.224.47;[23/Sep/2014:16:04:28 -0400];"GET /robotics/images/bg1.jpg HTTP/1.1";83401
174.55.224.47;[23/Sep/2014:16:04:28 -0400];"GET /robotics/images/bg2.jpg HTTP/1.1";28933
174.55.224.47;[23/Sep/2014:16:04:28 -0400];"GET /robotics/images/topbg.gif HTTP/1.1";3501
174.55.224.47;[23/Sep/2014:16:04:28 -0400];"GET /robotics/images/hdrpic.png HTTP/1.1";21682
174.55.224.47;[23/Sep/2014:16:04:28 -0400];"GET /robotics/images/menubg.gif HTTP/1.1";1331
174.55.224.47;[23/Sep/2014:16:04:28 -0400];"GET /robotics/images/menuactive.gif HTTP/1.1";970
174.55.224.47;[23/Sep/2014:16:04:28 -0400];"GET /robotics/images/boxbg.gif HTTP/1.1";310
174.55.224.47;[23/Sep/2014:16:04:28 -0400];"GET /robotics/images/border1.gif HTTP/1.1";171
174.55.224.47;[23/Sep/2014:16:04:28 -0400];"GET /robotics/images/db1.gif HTTP/1.1";776
174.55.224.47;[23/Sep/2014:16:04:28 -0400];"GET /robotics/images/border2.gif HTTP/1.1";168
174.55.224.47;[23/Sep/2014:16:04:28 -0400];"GET /robotics/images/db2.gif HTTP/1.1";389
174.55.224.47;[23/Sep/2014:16:04:28 -0400];"GET /favicon.ico HTTP/1.1";1150
146.186.64.168;[23/Sep/2014:16:59:17 -0400];"GET /comp505/ HTTP/1.1";1160
146.186.64.168;[23/Sep/2014:16:59:17 -0400];"GET /comp505/course-style.css HTTP/1.1";590
146.186.64.168;[23/Sep/2014:16:59:17 -0400];"GET /favicon.ico HTTP/1.1";1150
146.186.64.168;[23/Sep/2014:16:59:19 -0400];"GET /comp505/505sched.html HTTP/1.1";6431
69.166.113.32;[23/Sep/2014:17:52:59 -0400];"GET /courses/comp419.taw.s97/rdesign4.html HTTP/1.1";49153
69.166.113.32;[23/Sep/2014:17:53:08 -0400];"GET /courses/comp419.taw.s97/rdesign4/img1.gif HTTP/1.1";62
69.166.113.32;[23/Sep/2014:17:53:09 -0400];"GET /courses/comp419.taw.s97/rdesign4/img2.gif HTTP/1.1";80
69.166.113.32;[23/Sep/2014:17:53:09 -0400];"GET /courses/comp419.taw.s97/rdesign4/img3.gif HTTP/1.1";55
69.166.113.32;[23/Sep/2014:17:53:09 -0400];"GET /courses/comp419.taw.s97/rdesign4/img4.gif HTTP/1.1";74
69.166.113.32;[23/Sep/2014:17:53:09 -0400];"GET /courses/comp419.taw.s97/rdesign4/img5.gif HTTP/1.1";70
69.166.113.32;[23/Sep/2014:17:53:21 -0400];"GET /courses/comp419.taw.s97/rdesign4/img6.gif HTTP/1.1";71
69.166.113.32;[23/Sep/2014:17:53:28 -0400];"GET /courses/comp419.taw.s97/rdesign4/img11.gif HTTP/1.1";75
69.166.113.32;[23/Sep/2014:17:53:28 -0400];"GET /courses/comp419.taw.s97/rdesign4/img8.gif HTTP/1.1";64
69.166.113.32;[23/Sep/2014:17:53:28 -0400];"GET /courses/comp419.taw.s97/rdesign4/img7.gif HTTP/1.1";74
69.166.113.32;[23/Sep/2014:17:53:28 -0400];"GET /courses/comp419.taw.s97/rdesign4/img9.gif HTTP/1.1";128
69.166.113.32;[23/Sep/2014:17:53:29 -0400];"GET /courses/comp419.taw.s97/rdesign4/img12.gif HTTP/1.1";73
69.166.113.32;[23/Sep/2014:17:53:38 -0400];"GET /courses/comp419.taw.s97/rdesign4/img17.gif HTTP/1.1";185
69.166.113.32;[23/Sep/2014:17:53:38 -0400];"GET /courses/comp419.taw.s97/rdesign4/img15.gif HTTP/1.1";132
69.166.113.32;[23/Sep/2014:17:53:38 -0400];"GET /courses/comp419.taw.s97/rdesign4/img16.gif HTTP/1.1";129
69.166.113.32;[23/Sep/2014:17:53:39 -0400];"GET /courses/comp419.taw.s97/rdesign4/img14.gif HTTP/1.1";132
69.166.113.32;[23/Sep/2014:17:53:39 -0400];"GET /courses/comp419.taw.s97/rdesign4/img13.gif HTTP/1.1";129
69.166.113.32;[23/Sep/2014:17:53:39 -0400];"GET /courses/comp419.taw.s97/rdesign4/img10.gif HTTP/1.1";130
69.166.113.32;[23/Sep/2014:17:53:39 -0400];"GET /courses/comp419.taw.s97/rdesign4/img18.gif HTTP/1.1";181
69.166.113.32;[23/Sep/2014:17:53:41 -0400];"GET /courses/comp419.taw.s97/rdesign4/img19.gif HTTP/1.1";131
69.166.113.32;[23/Sep/2014:17:53:41 -0400];"GET /courses/comp419.taw.s97/rdesign4/img20.gif HTTP/1.1";129
69.166.113.32;[23/Sep/2014:17:53:41 -0400];"GET /courses/comp419.taw.s97/rdesign4/img21.gif HTTP/1.1";183
69.166.113.32;[23/Sep/2014:17:53:41 -0400];"GET /courses/comp419.taw.s97/rdesign4/img22.gif HTTP/1.1";180
69.166.113.32;[23/Sep/2014:17:53:41 -0400];"GET /courses/comp419.taw.s97/rdesign4/img23.gif HTTP/1.1";218
69.166.113.32;[23/Sep/2014:17:53:41 -0400];"GET /courses/comp419.taw.s97/rdesign4/img24.gif HTTP/1.1";223
69.166.113.32;[23/Sep/2014:17:53:42 -0400];"GET /courses/comp419.taw.s97/rdesign4/img25.gif HTTP/1.1";60
69.166.113.32;[23/Sep/2014:17:53:42 -0400];"GET /courses/comp419.taw.s97/rdesign4/img51.gif HTTP/1.1";129
69.166.113.32;[23/Sep/2014:17:53:42 -0400];"GET /courses/comp419.taw.s97/rdesign4/img52.gif HTTP/1.1";129
69.166.113.32;[23/Sep/2014:17:53:42 -0400];"GET /courses/comp419.taw.s97/rdesign4/img53.gif HTTP/1.1";75
69.166.113.32;[23/Sep/2014:17:53:42 -0400];"GET /courses/comp419.taw.s97/rdesign4/img54.gif HTTP/1.1";74
69.166.113.32;[23/Sep/2014:17:53:42 -0400];"GET /courses/comp419.taw.s97/rdesign4/img55.gif HTTP/1.1";73
69.166.113.32;[23/Sep/2014:17:53:43 -0400];"GET /courses/comp419.taw.s97/rdesign4/img56.gif HTTP/1.1";71
69.166.113.32;[23/Sep/2014:17:53:43 -0400];"GET /courses/comp419.taw.s97/rdesign4/img26.gif HTTP/1.1";64
69.166.113.32;[23/Sep/2014:17:53:43 -0400];"GET /courses/comp419.taw.s97/rdesign4/img27.gif HTTP/1.1";95
69.166.113.32;[23/Sep/2014:17:53:43 -0400];"GET /courses/comp419.taw.s97/rdesign4/img28.gif HTTP/1.1";60
69.166.113.32;[23/Sep/2014:17:53:43 -0400];"GET /courses/comp419.taw.s97/rdesign4/img29.gif HTTP/1.1";84
69.166.113.32;[23/Sep/2014:17:53:43 -0400];"GET /courses/comp419.taw.s97/rdesign4/img30.gif HTTP/1.1";84
69.166.113.32;[23/Sep/2014:17:53:47 -0400];"GET /courses/comp419.taw.s97/rdesign4/img31.gif HTTP/1.1";130
69.166.113.32;[23/Sep/2014:17:53:47 -0400];"GET /courses/comp419.taw.s97/rdesign4/img32.gif HTTP/1.1";105
69.166.113.32;[23/Sep/2014:17:53:47 -0400];"GET /courses/comp419.taw.s97/rdesign4/img33.gif HTTP/1.1";182
69.166.113.32;[23/Sep/2014:17:53:47 -0400];"GET /courses/comp419.taw.s97/rdesign4/img34.gif HTTP/1.1";87
69.166.113.32;[23/Sep/2014:17:53:47 -0400];"GET /courses/comp419.taw.s97/rdesign4/img35.gif HTTP/1.1";90
69.166.113.32;[23/Sep/2014:17:53:47 -0400];"GET /courses/comp419.taw.s97/rdesign4/img36.gif HTTP/1.1";90
69.166.113.32;[23/Sep/2014:17:53:48 -0400];"GET /courses/comp419.taw.s97/rdesign4/img37.gif HTTP/1.1";143
69.166.113.32;[23/Sep/2014:17:53:48 -0400];"GET /courses/comp419.taw.s97/rdesign4/img38.gif HTTP/1.1";147
69.166.113.32;[23/Sep/2014:17:53:48 -0400];"GET /courses/comp419.taw.s97/rdesign4/img39.gif HTTP/1.1";150
69.166.113.32;[23/Sep/2014:17:53:48 -0400];"GET /courses/comp419.taw.s97/rdesign4/img40.gif HTTP/1.1";66
69.166.113.32;[23/Sep/2014:17:53:48 -0400];"GET /courses/comp419.taw.s97/rdesign4/img41.gif HTTP/1.1";139
69.166.113.32;[23/Sep/2014:17:53:49 -0400];"GET /favicon.ico HTTP/1.1";1150
150.70.97.122;[23/Sep/2014:18:19:26 -0400];"GET /%7Eding/publications/SAC02_db15.pdf HTTP/1.1";61510
71.207.93.230;[23/Sep/2014:18:48:31 -0400];"GET /cs/csprereq.html HTTP/1.1";7176
71.207.93.230;[23/Sep/2014:18:48:31 -0400];"GET /cs/cs-style.css HTTP/1.1";795
71.207.93.230;[23/Sep/2014:18:48:31 -0400];"GET /cs/cs-prereq.png HTTP/1.1";126581
174.54.186.5;[23/Sep/2014:20:28:26 -0400];"GET /cs/csprereq.html HTTP/1.1";7176
174.54.186.5;[23/Sep/2014:20:28:26 -0400];"GET /cs/cs-style.css HTTP/1.1";795
174.54.186.5;[23/Sep/2014:20:28:26 -0400];"GET /cs/cs-prereq.png HTTP/1.1";126581
174.54.186.5;[23/Sep/2014:20:28:26 -0400];"GET /favicon.ico HTTP/1.1";1150
54.164.239.239;[23/Sep/2014:21:06:08 -0400];"GET /mspapers/sources/qingru-zhang.pdf HTTP/1.1";562782
66.71.91.130;[23/Sep/2014:21:09:41 -0400];"GET /favicon.ico HTTP/1.1";1150
66.71.91.130;[23/Sep/2014:21:09:41 -0400];"GET /favicon.ico HTTP/1.1";1150
193.201.224.140;[23/Sep/2014:21:18:57 -0400];"GET /mspapers/sources/john-wigger.pdf HTTP/1.1";294696
66.71.91.130;[23/Sep/2014:21:22:17 -0400];"GET /cmpsc472/ex1-topics.html HTTP/1.1";5100
68.232.118.33;[23/Sep/2014:21:44:21 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
68.232.118.33;[23/Sep/2014:21:44:21 -0400];"GET /cs/cs-style.css HTTP/1.1";795
68.232.118.33;[23/Sep/2014:21:44:21 -0400];"GET /favicon.ico HTTP/1.1";1150
202.84.52.104;[23/Sep/2014:22:09:19 -0400];"HEAD /cmpsc487/ HTTP/1.1";32707
221.204.196.103;[23/Sep/2014:22:25:16 -0400];"GET /benchmarks/index.html HTTP/1.1";1140
202.46.53.63;[23/Sep/2014:23:14:29 -0400];"GET / HTTP/1.1";13520
108.248.166.200;[24/Sep/2014:00:26:59 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
108.248.166.200;[24/Sep/2014:00:27:00 -0400];"GET /cs/cs-style.css HTTP/1.1";795
108.248.166.200;[24/Sep/2014:00:27:00 -0400];"GET /cs/cs-style.css HTTP/1.1";795
24.74.211.214;[24/Sep/2014:01:28:05 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
24.74.211.214;[24/Sep/2014:01:28:06 -0400];"GET /cs/cs-style.css HTTP/1.1";795
24.74.211.214;[24/Sep/2014:01:28:06 -0400];"GET /favicon.ico HTTP/1.1";1150
121.54.58.153;[24/Sep/2014:03:00:58 -0400];"GET /robotics/images/logo.png HTTP/1.1";141564
121.54.58.153;[24/Sep/2014:03:00:58 -0400];"GET /robotics/images/logo.png HTTP/1.1";141564
220.181.108.91;[24/Sep/2014:03:16:00 -0400];"GET / HTTP/1.1";13520
180.76.6.17;[24/Sep/2014:03:39:50 -0400];"GET /comp512.papers/birman.pdf HTTP/1.1";985621
67.85.106.126;[24/Sep/2014:04:17:16 -0400];"GET /~null/ HTTP/1.1";9353
67.85.106.126;[24/Sep/2014:04:17:16 -0400];"GET /~null/ecoa4e.jpg HTTP/1.1";13754
67.85.106.126;[24/Sep/2014:04:17:16 -0400];"GET /~null/texty_logo.jpg HTTP/1.1";23929
67.85.106.126;[24/Sep/2014:04:17:16 -0400];"GET /~null/granite3.jpg HTTP/1.1";40348
67.85.106.126;[24/Sep/2014:04:17:16 -0400];"GET /favicon.ico HTTP/1.1";1150
84.238.20.133;[24/Sep/2014:05:33:16 -0400];"GET /favicon.ico HTTP/1.1";1150
49.249.189.86;[24/Sep/2014:07:05:18 -0400];"GET /favicon.ico HTTP/1.1";1150
49.249.189.86;[24/Sep/2014:07:05:17 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
49.249.189.86;[24/Sep/2014:07:05:19 -0400];"GET /favicon.ico HTTP/1.1";1150
49.249.189.86;[24/Sep/2014:07:05:19 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
49.249.189.86;[24/Sep/2014:07:05:20 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
49.249.189.86;[24/Sep/2014:07:05:21 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
49.249.189.86;[24/Sep/2014:07:05:22 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
49.249.189.86;[24/Sep/2014:07:05:23 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
49.249.189.86;[24/Sep/2014:07:05:24 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
49.249.189.86;[24/Sep/2014:07:05:25 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
49.249.189.86;[24/Sep/2014:07:05:26 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
49.249.189.86;[24/Sep/2014:07:05:27 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
49.249.189.86;[24/Sep/2014:07:05:28 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
49.249.189.86;[24/Sep/2014:07:05:29 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
49.249.189.86;[24/Sep/2014:07:05:30 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
49.249.189.86;[24/Sep/2014:07:05:31 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
49.249.189.86;[24/Sep/2014:07:05:31 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
49.249.189.86;[24/Sep/2014:07:05:32 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
49.249.189.86;[24/Sep/2014:07:05:33 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
49.249.189.86;[24/Sep/2014:07:05:34 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
49.249.189.86;[24/Sep/2014:07:05:34 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
49.249.189.86;[24/Sep/2014:07:05:35 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
49.249.189.86;[24/Sep/2014:07:05:36 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
49.249.189.86;[24/Sep/2014:07:05:36 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
49.249.189.86;[24/Sep/2014:07:05:37 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
49.249.189.86;[24/Sep/2014:07:05:38 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
49.249.189.86;[24/Sep/2014:07:05:38 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
49.249.189.86;[24/Sep/2014:07:05:39 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
49.249.189.86;[24/Sep/2014:07:05:40 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
49.249.189.86;[24/Sep/2014:07:05:40 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
49.249.189.86;[24/Sep/2014:07:05:41 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
49.249.189.86;[24/Sep/2014:07:05:42 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
49.249.189.86;[24/Sep/2014:07:07:42 -0400];"GET /mspapers/sources/xiaoyu-sun.pdf HTTP/1.1";1883637
72.167.159.8;[24/Sep/2014:08:35:03 -0400];"GET /old/wp-admin/ HTTP/1.1";295
198.143.164.221;[24/Sep/2014:09:36:48 -0400];"GET /wp/wp-admin/ HTTP/1.1";294
71.207.53.35;[24/Sep/2014:09:57:00 -0400];"GET /comp512/projsch.html HTTP/1.1";5019
71.207.53.35;[24/Sep/2014:09:57:00 -0400];"GET /comp512/blue-dot.gif HTTP/1.1";747
179.180.38.226;[24/Sep/2014:10:54:41 -0400];"GET /~sukmoon/ HTTP/1.1";8175
179.180.38.226;[24/Sep/2014:10:54:42 -0400];"GET /~sukmoon/default.css HTTP/1.1";3359
179.180.38.226;[24/Sep/2014:10:54:42 -0400];"GET /~sukmoon/img/bgcontainer.gif HTTP/1.1";576
179.180.38.226;[24/Sep/2014:10:54:42 -0400];"GET /~sukmoon/img/bg.gif HTTP/1.1";72
179.180.38.226;[24/Sep/2014:10:54:42 -0400];"GET /~sukmoon/img/header.gif HTTP/1.1";1338
179.180.38.226;[24/Sep/2014:10:54:42 -0400];"GET /~sukmoon/img/li.gif HTTP/1.1";207
179.180.38.226;[24/Sep/2014:10:54:42 -0400];"GET /~sukmoon/img/bgul.gif HTTP/1.1";304
179.180.38.226;[24/Sep/2014:10:54:42 -0400];"GET /favicon.ico HTTP/1.1";1150
168.28.22.129;[24/Sep/2014:11:52:27 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
168.28.22.129;[24/Sep/2014:11:52:27 -0400];"GET /cs/cs-style.css HTTP/1.1";795
168.28.22.129;[24/Sep/2014:11:52:27 -0400];"GET /favicon.ico HTTP/1.1";1150
46.235.64.251;[24/Sep/2014:13:03:54 -0400];"GET /mspapers/sources/ping-wang.pdf HTTP/1.1";1567777
12.41.156.162;[24/Sep/2014:13:53:08 -0400];"GET /cs/cs-prereq-before-2013.png HTTP/1.1";118657
193.201.224.140;[24/Sep/2014:14:41:37 -0400];"GET /comp512.projects/allen-eric-paper.pdf HTTP/1.1";1204273
50.51.83.66;[24/Sep/2014:14:53:59 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
50.51.83.66;[24/Sep/2014:14:53:59 -0400];"GET /cs/cs-style.css HTTP/1.1";795
50.51.83.66;[24/Sep/2014:14:53:59 -0400];"GET /favicon.ico HTTP/1.1";1150
50.51.83.66;[24/Sep/2014:14:57:17 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
50.51.83.66;[24/Sep/2014:14:57:18 -0400];"GET /cs/cs-style.css HTTP/1.1";795
50.51.83.66;[24/Sep/2014:14:57:19 -0400];"GET /favicon.ico HTTP/1.1";1150
50.51.83.66;[24/Sep/2014:14:57:27 -0400];"GET /favicon.ico HTTP/1.1";1150
66.71.91.130;[24/Sep/2014:15:08:23 -0400];"GET /cmpsc487 HTTP/1.1";32707
66.71.91.130;[24/Sep/2014:15:08:23 -0400];"GET /cmpsc487/ HTTP/1.1";32707
78.185.178.254;[24/Sep/2014:15:30:35 -0400];"GET /mspapers/sources/bhavin-parikh.pdf HTTP/1.1";393101
78.185.178.254;[24/Sep/2014:15:30:36 -0400];"GET /mspapers/sources/bhavin-parikh.pdf HTTP/1.1";393101
78.185.178.254;[24/Sep/2014:15:30:36 -0400];"GET /mspapers/sources/bhavin-parikh.pdf HTTP/1.1";393101
78.185.178.254;[24/Sep/2014:15:30:36 -0400];"GET /mspapers/sources/bhavin-parikh.pdf HTTP/1.1";393101
78.185.178.254;[24/Sep/2014:15:30:37 -0400];"GET /mspapers/sources/bhavin-parikh.pdf HTTP/1.1";393101
78.185.178.254;[24/Sep/2014:15:30:37 -0400];"GET /mspapers/sources/bhavin-parikh.pdf HTTP/1.1";393101
78.185.178.254;[24/Sep/2014:15:30:37 -0400];"GET /mspapers/sources/bhavin-parikh.pdf HTTP/1.1";393101
78.185.178.254;[24/Sep/2014:15:30:37 -0400];"GET /mspapers/sources/bhavin-parikh.pdf HTTP/1.1";393101
78.185.178.254;[24/Sep/2014:15:30:37 -0400];"GET /mspapers/sources/bhavin-parikh.pdf HTTP/1.1";393101
78.185.178.254;[24/Sep/2014:15:30:37 -0400];"GET /mspapers/sources/bhavin-parikh.pdf HTTP/1.1";393101
78.185.178.254;[24/Sep/2014:15:30:38 -0400];"GET /mspapers/sources/bhavin-parikh.pdf HTTP/1.1";393101
78.185.178.254;[24/Sep/2014:15:30:38 -0400];"GET /mspapers/sources/bhavin-parikh.pdf HTTP/1.1";393101
78.185.178.254;[24/Sep/2014:15:30:38 -0400];"GET /mspapers/sources/bhavin-parikh.pdf HTTP/1.1";393101
78.185.178.254;[24/Sep/2014:15:30:38 -0400];"GET /mspapers/sources/bhavin-parikh.pdf HTTP/1.1";393101
78.185.178.254;[24/Sep/2014:15:30:38 -0400];"GET /mspapers/sources/bhavin-parikh.pdf HTTP/1.1";393101
78.185.178.254;[24/Sep/2014:15:30:38 -0400];"GET /mspapers/sources/bhavin-parikh.pdf HTTP/1.1";393101
78.185.178.254;[24/Sep/2014:15:30:38 -0400];"GET /mspapers/sources/bhavin-parikh.pdf HTTP/1.1";393101
78.185.178.254;[24/Sep/2014:15:30:38 -0400];"GET /mspapers/sources/bhavin-parikh.pdf HTTP/1.1";393101
78.185.178.254;[24/Sep/2014:15:30:38 -0400];"GET /mspapers/sources/bhavin-parikh.pdf HTTP/1.1";393101
78.185.178.254;[24/Sep/2014:15:30:39 -0400];"GET /mspapers/sources/bhavin-parikh.pdf HTTP/1.1";393101
78.185.178.254;[24/Sep/2014:15:30:39 -0400];"GET /mspapers/sources/bhavin-parikh.pdf HTTP/1.1";393101
78.185.178.254;[24/Sep/2014:15:30:39 -0400];"GET /mspapers/sources/bhavin-parikh.pdf HTTP/1.1";393101
78.185.178.254;[24/Sep/2014:15:30:39 -0400];"GET /mspapers/sources/bhavin-parikh.pdf HTTP/1.1";393101
75.102.95.3;[24/Sep/2014:16:05:49 -0400];"GET /graphics/Shield.gif HTTP/1.1";1510
75.102.95.3;[24/Sep/2014:16:05:49 -0400];"GET /graphics/logo16.png HTTP/1.1";38873
75.102.95.3;[24/Sep/2014:16:05:54 -0400];"GET /comp594/ HTTP/1.1";7013
75.102.95.3;[24/Sep/2014:16:06:11 -0400];"GET /comp594/papers.html HTTP/1.1";4675
75.102.95.3;[24/Sep/2014:16:40:31 -0400];"GET /comp594/ HTTP/1.1";7013
75.102.95.3;[24/Sep/2014:16:41:22 -0400];"GET /comp594/594f14.pdf HTTP/1.1";87088
198.137.20.159;[24/Sep/2014:16:54:19 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
198.137.20.159;[24/Sep/2014:16:54:19 -0400];"GET /cs/cs-style.css HTTP/1.1";795
198.137.20.159;[24/Sep/2014:16:54:20 -0400];"GET /favicon.ico HTTP/1.1";1150
50.203.3.90;[24/Sep/2014:17:33:20 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
50.203.3.90;[24/Sep/2014:17:33:20 -0400];"GET /cs/cs-style.css HTTP/1.1";795
50.203.3.90;[24/Sep/2014:17:33:21 -0400];"GET /favicon.ico HTTP/1.1";1150
96.249.146.185;[24/Sep/2014:18:39:53 -0400];"GET / HTTP/1.1";13520
